adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Accumulated Depreciation/Amortization,Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2021,AvgPrice_2022,Performance
0000040533-22-000007,40533,GENERAL DYNAMICS CORP,US,VA,RESTON,2022-02-09 09:56:00.0,10-K,20211231.0,2021.0,FY,3167000000.0,3041000000.0,,,,226000000.0,4271000000.0,3167000000.0,32673000000.0,99000000.0,-3818000000.0,49349000000.0,-0.8294918805657412,0.0641755658675961,0.0685765016673162,0.9602147142406062,-13.925353588266107,0.0969301870045603,0.6620802853147987,True,High Risk,GD,187.68726190476193,230.5441832669323,Low Risk
0000040545-22-000008,40545,GENERAL ELECTRIC CO,US,MA,BOSTON,2022-02-11 08:33:00.0,10-K,20211231.0,2021.0,FY,,,,,,1336000000.0,8734000000.0,5704000000.0,8357000000.0,400000000.0,40310000000.0,195697000000.0,0.141503349044902,0.0291470998533447,,,3.85480029769288,0.682541581907383,0.0427037716469848,True,High Risk,GE,63.55559523809524,50.202828685258964,High Risk
0000040729-22-000007,40729,ALLY FINANCIAL INC.,US,MI,DETROIT,2022-02-25 16:04:00.0,10-K,20211231.0,2021.0,FY,,,,,,20000000.0,4042000000.0,1715000000.0,2650000000.0,140000000.0,0.0,1295000000.0,,1.3243243243243243,,,,0.6471698113207547,2.0463320463320462,True,High Risk,ALLY,48.67182539682539,36.67247011952191,High Risk
0000040888-22-000005,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",US,CA,EL SEGUNDO,2022-02-18 06:34:00.0,10-K,20211231.0,2021.0,FY,99100000.0,75600000.0,,,583000000.0,13600000.0,363800000.0,137700000.0,,,-239400000.0,133900000.0,-0.575187969924812,1.0283793876026883,3.956896551724138,0.7628657921291625,-1.559314954051796,,,True,High Risk,,,,
0000040987-22-000013,40987,GENUINE PARTS CO,US,GA,ATLANTA,2022-02-17 15:06:00.0,10-K,20211231.0,2021.0,FY,,,,,,92206000.0,,228585000.0,,28703000.0,-857739000.0,14645629000.0,-0.2664971512313186,0.0156077284219066,,,-18.0746917185764,,,True,High Risk,GPC,122.52662698412698,147.0069721115538,Low Risk
0000041719-22-000012,41719,GLATFELTER CORP,US,NC,CHARLOTTE,2022-02-25 17:04:00.0,10-K,20211231.0,2021.0,FY,127505000.0,170212000.0,,,64779000.0,9753000.0,108993000.0,4658000.0,,3543000.0,1988000.0,1286881000.0,2.343058350100604,0.0036196042990766,0.0040176784753177,1.3349437276969531,646.3244466800804,,,True,High Risk,MAGN,207.52333333333334,106.47828685258965,High Risk
0000042888-22-000013,42888,GRACO INC,US,MN,MINNEAPOLIS,2022-02-22 12:23:00.0,10-K,20211231.0,2021.0,FY,78432000.0,302000000.0,,,671206000.0,17900000.0,456896000.0,343853000.0,840659000.0,25153000.0,,436198000.0,,0.7882956822360487,0.961111452737264,3.85046919624643,,0.4090279173838619,1.927241757183664,True,High Risk,GGG,74.71861111111112,66.42418326693227,High Risk
0000045012-22-000013,45012,HALLIBURTON CO,US,TX,HOUSTON,2022-02-04 13:15:00.0,10-K,20211231.0,2021.0,FY,1573000000.0,,,,32000000.0,,1881000000.0,-1131000000.0,,218000000.0,4974000000.0,22321000000.0,-0.2273823884197828,-0.0506697728596389,-0.0545112781954887,,3.487535182951347,,,True,High Risk,HAL,21.836666666666666,33.375737051792825,Low Risk
0000045876-22-000009,45876,HARSCO CORP,US,PA,CAMP HILL,2022-02-24 14:36:00.0,10-K,20211231.0,2021.0,FY,186126000.0,377881000.0,,,215528000.0,32000000.0,53818000.0,-3249000.0,169522000.0,1800000.0,748160000.0,1279387000.0,-0.0043426539777587,-0.0025394974311916,-0.0029718429542442,2.0302429536980324,0.7100446428571429,-0.019165654015408,0.1325025187843866,True,High Risk,NVRI,18.33361111111111,8.764780876494024,Potential Bankruptcy
0000046080-22-000023,46080,"HASBRO, INC.",US,RI,PAWTUCKET,2022-02-23 14:22:00.0,10-K,20211231.0,2021.0,FY,580200000.0,1391700000.0,1538600000.0,,2329100000.0,116800000.0,653100000.0,520500000.0,310100000.0,97800000.0,,4925500000.0,,0.1056745508070246,0.1197845948496076,2.3986556359875904,,1.6784908094163171,0.0629580753223023,True,High Risk,HAS,96.0495634920635,80.36521912350597,High Risk
0000046250-22-000006,46250,HAWKINS INC,US,MN,ROSEVILLE,2022-02-02 16:16:00.0,10-Q,20211231.0,2022.0,Q3,44021000.0,102020000.0,,,51138000.0,,26606000.0,0.0,12129000.0,800000.0,52510000.0,472550000.0,0.0,0.0,0.0,2.3175302696440334,7.999238240335174,0.0,0.0256671251719394,True,High Risk,HWKN,33.90880952380952,39.96717131474104,Low Risk
0000046619-22-000008,46619,HEICO CORP,US,FL,HOLLYWOOD,2022-02-25 15:36:00.0,10-Q,20220131.0,2022.0,Q1,89005000.0,227828000.0,181361000.0,,302104000.0,15200000.0,77980000.0,86921000.0,222336000.0,,2305491000.0,1932351000.0,0.0377017303472449,0.0449819934370101,0.0471539255245624,2.5597213639683165,-0.1618483871765277,0.3909443364997121,0.1150598416126262,False,Low Risk,HEI,134.8405158730159,147.9742231075697,Low Risk
0000047111-22-000017,47111,HERSHEY CO,US,PA,HERSHEY,2022-02-18 16:03:00.0,10-K,20211231.0,2021.0,FY,580058000.0,615233000.0,855638000.0,,,46690000.0,1699657000.0,1477512000.0,,66711000.0,2757229000.0,10412231000.0,0.5358684389290842,0.1419015770971658,0.1502731898635225,1.0606404876753703,2.7763388532472275,,,True,High Risk,HSY,169.41785714285714,219.01239043824702,Low Risk
0000048039-22-000014,48039,HOLLYFRONTIER CORP,US,TX,DALLAS,2022-02-23 16:49:00.0,10-K,20211231.0,2021.0,FY,28565000.0,630036000.0,18479000.0,,4220075000.0,33800000.0,406682000.0,-601448000.0,16358558000.0,2200000.0,5687885000.0,9736851000.0,-0.1057419409850937,-0.0617702787071508,-0.0619520273712579,22.05622265009627,0.7118579225845811,-0.0367665658550099,1.6800665841553908,True,High Risk,,,,
0000049071-22-000017,49071,HUMANA INC,US,KY,LOUISVILLE,2022-02-17 16:23:00.0,10-K,20211231.0,2021.0,FY,,475000000.0,,,3082000000.0,65000000.0,5284000000.0,2933000000.0,77155000000.0,171000000.0,16080000000.0,34969000000.0,0.1824004975124378,0.0838742886556664,,,1.1746890547263682,0.0380143866243276,2.206382796190912,True,High Risk,HUM,426.0312698412699,469.1861752988048,Low Risk
0000049196-22-000023,49196,HUNTINGTON BANCSHARES INC /MD/,US,OH,COLUMBUS,2022-02-18 15:44:00.0,10-K,20211231.0,2021.0,FY,,,,,,51000000.0,1323000000.0,1295000000.0,,138000000.0,19296000000.0,1652000000.0,0.0671123548922056,0.7838983050847458,,,-0.9143864013266998,,,True,High Risk,HBANP,25.585258620689658,19.7203984063745,High Risk
0000049600-22-000027,49600,EASTGROUP PROPERTIES INC,US,MS,RIDGELAND,2022-02-16 17:04:00.0,10-K,20211231.0,2021.0,FY,,,,,1610053000.0,5980000.0,196285000.0,,331387000.0,0.0,1269638000.0,3215336000.0,,,,,1.532482487134128,,0.1030645008795348,True,High Risk,EGP,168.59960317460317,171.67466135458167,Low Risk
0000049826-22-000006,49826,ILLINOIS TOOL WORKS INC,US,IL,GLENVIEW,2022-02-11 14:42:00.0,10-K,20211231.0,2021.0,FY,534000000.0,,1648000000.0,,1362000000.0,,2995000000.0,,,53000000.0,,1239000000.0,,,,,,,,True,High Risk,ITW,223.78035714285713,208.49243027888446,High Risk
0000050493-22-000004,50493,INGLES MARKETS INC,US,NC,ASHEVILLE,2022-02-03 16:31:00.0,10-Q,20211231.0,2022.0,Q1,,,90428567.0,,,,94978508.0,53824087.0,442121000.0,,234487.0,2018343955.0,229.53974847219675,0.026667450246358,,,8606.487643238217,0.1217406253039326,0.2190513658015241,True,High Risk,IMKTA,63.664047619047615,90.19003984063747,Low Risk
0000050725-22-000007,50725,GRIFFON CORP,US,NY,NEW YORK,2022-02-01 16:50:00.0,10-Q,20211231.0,2022.0,Q1,243611000.0,334040000.0,147269000.0,,,2352000.0,,-1762000.0,,,-416402000.0,2582743000.0,0.0042314878410766,-0.0006822204144973,-0.0007532708714172,1.3712024498072748,-7.202523042636683,,,True,High Risk,GFF,23.6818253968254,27.185378486055775,Low Risk
0000051253-22-000007,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,US,NY,NEW YORK,2022-02-28 17:14:00.0,10-K,20211231.0,2021.0,FY,556000000.0,,,,3853000000.0,193000000.0,1437000000.0,,,40000000.0,-717000000.0,13555000000.0,,,,,-19.90516039051604,,,True,High Risk,IFF,141.4747619047619,117.55274900398406,High Risk
0000051434-22-000016,51434,INTERNATIONAL PAPER CO /NEW/,US,TN,MEMPHIS,2022-02-18 17:21:00.0,10-K,20211231.0,2021.0,FY,2606000000.0,,,,6325000000.0,44000000.0,3610000000.0,482000000.0,2015000000.0,72000000.0,7854000000.0,25243000000.0,0.0613700025464731,0.0190944024085885,0.0212925741043424,,2.214031066972244,0.2392059553349876,0.0798241096541615,True,High Risk,IP,52.70821428571429,41.9387250996016,High Risk
0000051644-22-000010,51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",US,NY,NEW YORK,2022-02-22 08:49:00.0,10-K,20211231.0,2021.0,FY,8960000000.0,4646400000.0,832400000.0,,,85900000.0,2075600000.0,351100000.0,10221300000.0,1700000.0,3526000000.0,2733600000.0,0.0995745887691435,0.1284386889083991,-0.0563889245792111,0.5185714285714286,-0.2247305728871242,0.0343498380832183,3.7391352063213343,True,High Risk,IPG,32.70563492063492,31.759123505976092,Low Risk
0000052827-22-000018,52827,RAYONIER INC,US,FL,WILDLIGHT,2022-02-25 16:25:00.0,10-K,20211231.0,2021.0,FY,23447000.0,49082000.0,,,,,214253000.0,59105000.0,204441000.0,6839000.0,1474057000.0,1508000.0,0.0400968212219744,39.19429708222812,-2.694060804959205,2.093316842239945,-0.9989769730749896,0.2891054142760014,135.5709549071618,True,High Risk,RYN,36.02464285714285,37.223147410358564,Low Risk
0000052988-22-000016,52988,JACOBS ENGINEERING GROUP INC /DE/,US,TX,DALLAS,2022-02-08 07:15:00.0,10-Q,20211231.0,2022.0,Q1,908441000.0,,1486618000.0,,2590012000.0,2823000.0,112618000.0,257048000.0,,,5940041000.0,114200000.0,0.0432737753830318,2.2508581436077058,-0.3236398020248262,,-0.9807745434753732,,,True,High Risk,J,109.82777777777777,106.21123505976097,Low Risk
0000054381-22-000011,54381,KAMAN CORP,US,CT,BLOOMFIELD,2022-02-24 16:54:00.0,10-K,20211231.0,2021.0,FY,42134000.0,73524000.0,36177000.0,,,4500000.0,-7800000.0,43676000.0,148473000.0,400000.0,30279000.0,125027000.0,1.4424518643284123,0.3493325441704591,0.5268961190932889,1.7450040347462856,3.1291654281845505,0.294167963198696,1.1875274940612828,True,High Risk,,,,
0000054480-22-000006,54480,KANSAS CITY SOUTHERN,US,MO,KANSAS CITY,2022-02-01 14:32:00.0,10-K,20211231.0,2021.0,FY,169700000.0,247100000.0,,210600000.0,,,1104000000.0,538900000.0,346300000.0,1400000.0,4404400000.0,9964000000.0,0.1223549178094632,0.0540847049377759,0.0550217983929428,1.4560989982321744,1.2622831713740803,1.556165174704014,0.0347551184263348,False,Low Risk,,,,
0000055135-22-000006,55135,KELLY SERVICES INC,US,MI,TROY,2022-02-17 15:57:00.0,10-K,20211231.0,2021.0,FY,,1423200000.0,,,,5400000.0,85000000.0,156100000.0,-900000.0,3900000.0,1238600000.0,2894200000.0,0.1260293880187308,0.0539354571211388,,,1.3366704343613758,-173.44444444444446,-0.0003109667611084,True,High Risk,KELYA,21.278492063492063,18.284940239043827,High Risk
0000055242-22-000007,55242,KENNAMETAL INC,US,PA,PITTSBURGH,2022-02-09 12:32:00.0,10-Q,20211231.0,2022.0,Q2,177659000.0,302945000.0,43610000.0,,534592000.0,3257000.0,67352000.0,-2287000.0,440507000.0,12600000.0,1316022000.0,2610872000.0,-0.0017378128937054,-0.0008759525553148,-0.0009399094941544,1.705204915033857,0.9839121230496146,-0.0051917449665953,0.1687202589786094,True,High Risk,KMT,37.769880952380944,27.01705179282869,High Risk
0000055772-22-000020,55772,KIMBALL INTERNATIONAL INC,US,IN,JASPER,2022-02-04 11:15:00.0,10-Q,20211231.0,2022.0,Q2,57722000.0,,31563000.0,,5298000.0,1702000.0,24521000.0,-21314000.0,,2600000.0,244012000.0,444595000.0,-0.0873481632050882,-0.0479402602368447,-0.055093015020433,,0.8220210481451732,,,True,High Risk,,,,
0000055785-22-000010,55785,KIMBERLY CLARK CORP,US,TX,IRVING,2022-02-10 16:45:00.0,10-K,20211231.0,2021.0,FY,3840000000.0,2235000000.0,2262000000.0,,,9000000.0,2736000000.0,2352000000.0,19440000000.0,,626000000.0,5083000000.0,3.757188498402556,0.4627188668109384,1.8921962992759451,0.58203125,7.119808306709265,0.1209876543209876,3.8245130828251033,True,High Risk,KMB,134.20980158730157,130.18446215139443,Low Risk
0000056701-22-000006,56701,KOSS CORP,US,WI,MILWAUKEE,2022-02-04 06:38:00.0,10-Q,20211231.0,2022.0,Q2,866195.0,1458066.0,665567.0,,12452554.0,,784680.0,479610.0,,,9209549.0,26324145.0,0.0520774687229526,0.0182193951598427,0.0188393016719728,1.6832999497803611,1.8583533243593144,,,True,High Risk,KOSS,18.093968253968256,7.35414342629482,Potential Bankruptcy
0000057131-22-000011,57131,LA-Z-BOY INC,US,MI,MONROE,2022-02-15 16:29:00.0,10-Q,20220131.0,2022.0,Q3,94152000.0,,,,330648000.0,777000.0,249831000.0,68965000.0,,3535000.0,773498000.0,1929564000.0,0.0891598944017954,0.0357412348074487,0.0375746698833831,,1.4945946854419792,,,True,High Risk,LZB,38.26095238095238,27.135338645418326,High Risk
0000057515-22-000004,57515,LANCASTER COLONY CORP,US,OH,WESTERVILLE,2022-02-03 07:44:00.0,10-Q,20211231.0,2022.0,Q2,110338000.0,,63585000.0,,,2849000.0,41980000.0,44630000.0,,1000000.0,1421121000.0,1120197000.0,0.0314047853771775,0.0398412065020706,0.044194288509584,,-0.2117511457504322,,,True,High Risk,LANC,178.87515873015874,158.8005577689243,High Risk
0000058492-22-000009,58492,LEGGETT & PLATT INC,US,MO,CARTHAGE,2022-02-22 15:24:00.0,10-K,20211231.0,2021.0,FY,552200000.0,535200000.0,275200000.0,,557900000.0,67500000.0,602600000.0,7400000.0,894000000.0,3500000.0,1424600000.0,-11200000.0,0.0051944405447143,-0.6607142857142857,-0.0131345402910898,0.9692140528793916,-1.0078618559595676,0.0082774049217002,-79.82142857142857,True,High Risk,LEG,47.04420634920635,36.65199203187251,High Risk
0000059478-22-000068,59478,ELI LILLY & CO,US,IN,INDIANAPOLIS,2022-02-23 11:01:00.0,10-K,20211231.0,2021.0,FY,1606700000.0,5875300000.0,,,6778500000.0,428200000.0,7260700000.0,5581700000.0,14229300000.0,306800000.0,5641600000.0,48806000000.0,0.98938244469654,0.1143650370856042,0.1182581097601023,3.656749859961411,7.651091888825865,0.3922680665949836,0.2915481703069295,True,High Risk,LLY,224.6313888888889,307.4949402390438,Low Risk
0000059527-22-000006,59527,LINCOLN ELECTRIC HOLDINGS INC,US,OH,CLEVELAND,2022-02-18 15:40:00.0,10-K,20211231.0,2021.0,FY,256530000.0,429074000.0,,,409958000.0,20755000.0,365063000.0,276466000.0,-175077000.0,16624000.0,789271000.0,2371213000.0,0.3502801952687986,0.1165926468857922,0.1307363798734845,1.6726074923010954,2.0043077726154896,-1.5791109054872998,-0.0738343624128241,True,High Risk,LECO,130.85472222222222,134.48509960159365,Low Risk
0000059558-22-000008,59558,LINCOLN NATIONAL CORP,US,PA,RADNOR,2022-02-17 14:16:00.0,10-K,20211231.0,2021.0,FY,,,,,,,-2686000000.0,-11000000.0,4793000000.0,37000000.0,22699000000.0,31767000000.0,-0.0004846028459403,-0.0003462712878143,,,0.3994889642715538,-0.0022950135614437,0.1508798438631284,True,High Risk,LNC,64.38650793650794,53.21270916334661,High Risk
0000060086-22-000007,60086,LOEWS CORP,US,NY,NEW YORK,2022-02-08 15:24:00.0,10-K,20211231.0,2021.0,FY,,,,,,45000000.0,1745000000.0,1578000000.0,-1026000000.0,37000000.0,17846000000.0,80236000000.0,0.0884231760618626,0.0196669824019143,,,3.4960215174268745,-1.5380116959064327,-0.0127872775312827,True,High Risk,L,53.994523809523805,58.97988047808765,Low Risk
0000061398-22-000021,61398,TELLURIAN INC. /DE/,US,TX,HOUSTON,2022-02-23 07:36:00.0,10-K,20211231.0,2021.0,FY,23573000.0,,22003000.0,,,,-61560000.0,-210696000.0,,0.0,2195000.0,292995000.0,-95.98906605922552,-0.7191112476322121,-0.7820296783484645,,132.48291571753987,,,True,High Risk,,,,
0000062709-22-000009,62709,"MARSH & MCLENNAN COMPANIES, INC.",US,NY,NEW YORK,2022-02-16 16:46:00.0,10-K,20211231.0,2021.0,FY,,,,,943000000.0,314000000.0,2361000000.0,1742000000.0,,290000000.0,,32342000000.0,,0.0538618514624945,,,,,,True,High Risk,MMC,141.99650793650792,160.47756972111554,Low Risk
0000062996-22-000011,62996,MASCO CORP /DE/,US,MI,LIVONIA,2022-02-08 16:09:00.0,10-K,20211231.0,2021.0,FY,1045000000.0,,884000000.0,,,24000000.0,833000000.0,935000000.0,,4000000.0,-179000000.0,4976000000.0,-5.223463687150838,0.1879019292604501,0.2378529636224879,,-28.798882681564248,,,True,High Risk,MAS,60.41876984126984,53.11470119521912,High Risk
0000063908-22-000011,63908,MCDONALDS CORP,US,IL,CHICAGO,2022-02-24 16:19:00.0,10-K,20211231.0,2021.0,FY,1006800000.0,,,,,,8122100000.0,7545200000.0,1881500000.0,,-8210300000.0,6872800000.0,-0.9189919978563512,1.097834943545571,1.2862598022502556,,-1.83709486864061,4.010204623970236,0.2737603305785124,True,High Risk,MCD,234.6886111111111,253.7534262948207,Low Risk
0000064040-22-000055,64040,S&P GLOBAL INC.,US,NY,NEW YORK,2022-02-08 17:17:00.0,10-K,20211231.0,2021.0,FY,233000000.0,1593000000.0,,,1031000000.0,75000000.0,3598000000.0,2123000000.0,,78000000.0,509000000.0,913000000.0,4.170923379174853,2.325301204819277,3.122058823529412,6.836909871244635,0.793713163064833,,,True,High Risk,SPGI,402.864880952381,362.62203187251,High Risk
0000064803-22-000008,64803,CVS HEALTH CORP,US,RI,WOONSOCKET,2022-02-09 06:38:00.0,10-K,20211231.0,2021.0,FY,,21742000000.0,17670000000.0,,,2341000000.0,18265000000.0,6634000000.0,256776000000.0,484000000.0,75075000000.0,230715000000.0,0.0883649683649683,0.0287540905446113,,,2.0731268731268733,0.0258357478892108,1.1129575450230804,True,High Risk,CVS,82.84670634920636,99.51529880478088,Low Risk
0000064996-22-000004,64996,MERCURY GENERAL CORP,US,CA,LOS ANGELES,2022-02-15 16:08:00.0,10-K,20211231.0,2021.0,FY,,,,,,1000000.0,501584000.0,374600000.0,35422000.0,123000.0,,6328246000.0,,0.059194917517429,,,,10.575348653379256,0.0055974435886341,True,High Risk,MCY,58.50119047619047,43.11171314741036,High Risk
0000065984-22-000017,65984,ENTERGY CORP /DE/,US,LA,NEW ORLEANS,2022-02-25 10:41:00.0,10-K,20211231.0,2021.0,FY,146921000.0,1285727000.0,,,955162000.0,11000000.0,286739000.0,1388334000.0,10113636000.0,2200000.0,11637284000.0,2150323000.0,0.1193005171997177,0.6456397480750566,0.6929882270258291,8.751145173256376,-0.8152212320331789,0.137273479092979,4.703310153869907,False,Low Risk,ETR,51.54662698412698,56.44250996015936,Low Risk
0000066570-22-000007,66570,MSA SAFETY INC,US,PA,CRANBERRY TOWNSHIP,2022-02-18 17:10:00.0,10-K,20211231.0,2021.0,FY,86854000.0,252283000.0,,,,11570000.0,206555000.0,21788000.0,143601000.0,,834388000.0,617698000.0,0.0261125519542467,0.0352729003493616,0.0410440732117156,2.904679116678564,-0.2596993245348686,0.1517259629111217,0.2324776832691703,False,Low Risk,MSA,157.97722222222222,129.05322709163346,High Risk
0000066740-22-000010,66740,3M CO,US,MN,ST PAUL,2022-02-09 15:13:00.0,10-K,20211231.0,2021.0,FY,2994000000.0,4705000000.0,,,6162000000.0,529000000.0,8113000000.0,5449000000.0,32184000000.0,50000000.0,15046000000.0,14531000000.0,0.3621560547653861,0.3749913977014658,0.472306492155673,1.5714762859051437,-0.0342283663432141,0.1693077305493412,2.214851008189388,False,Low Risk,MMM,156.93019841269842,116.25932270916333,High Risk
0000066756-22-000014,66756,ALLETE INC,US,MN,DULUTH,2022-02-15 17:42:00.0,10-K,20211231.0,2021.0,FY,110000000.0,111900000.0,,,,,263500000.0,174200000.0,987300000.0,1000000.0,2294600000.0,6435000000.0,0.0759173712193846,0.027070707070707,0.0275415019762845,1.017272727272727,1.8044103547459247,0.1764407981363314,0.1534265734265734,False,Low Risk,ALE,66.36210317460318,61.03553784860558,High Risk
0000067716-22-000012,67716,MDU RESOURCES GROUP INC,US,ND,BISMARCK,2022-02-23 12:07:00.0,10-K,20211231.0,2021.0,FY,478933000.0,,,,1371385000.0,5100000.0,542280000.0,-446000.0,188000.0,,3382874000.0,1680194000.0,-0.0001318405592404,-0.0002654455378367,-0.0003712765169267,,-0.5033235053980728,-2.372340425531915,0.0001118918410612,True,High Risk,MDU,11.664761904761905,10.751274900398405,High Risk
0000068505-22-000010,68505,"MOTOROLA SOLUTIONS, INC.",US,IL,CHICAGO,2022-02-16 17:28:00.0,10-K,20211231.0,2021.0,FY,851000000.0,1412000000.0,1311000000.0,,759000000.0,215000000.0,1837000000.0,949000000.0,,42000000.0,-40000000.0,2460000000.0,-23.725,0.3857723577235772,0.5898073337476694,1.6592244418331374,-62.5,,,True,High Risk,MSI,215.99599206349208,234.1672908366534,Low Risk
0000068622-22-000004,68622,QWEST CORP,US,LA,MONROE,2022-02-24 17:02:00.0,10-K,20211231.0,2021.0,FY,206000000.0,364000000.0,,,,176000000.0,3071000000.0,,2873000000.0,26000000.0,3000000.0,18659000000.0,,,,1.766990291262136,6218.666666666667,,0.1539739535880808,True,High Risk,CTBB,25.51452380952381,22.527410358565735,High Risk
0000070145-22-000005,70145,NATIONAL FUEL GAS CO,US,NY,WILLIAMSVILLE,2022-02-04 12:52:00.0,10-Q,20211231.0,2022.0,Q1,129934000.0,,187965000.0,,,,171483000.0,-225000.0,-75234000.0,5039000.0,,837729000.0,,-0.0002685832769308,-0.0003178886542007,,,0.0029906691123694,-0.0898070855849564,True,High Risk,NFG,52.28424603174604,66.69131474103585,Low Risk
0000070318-22-000013,70318,TENET HEALTHCARE CORP,US,TX,DALLAS,2022-02-18 16:07:00.0,10-K,20211231.0,2021.0,FY,110000000.0,2690000000.0,,,,188000000.0,3407000000.0,,,2000000.0,-1000000.0,23365000000.0,,,,24.454545454545453,-23366.0,,,True,High Risk,THC,64.31765873015873,64.21645418326692,Low Risk
0000070858-22-000062,70858,BANK OF AMERICA CORP /DE/,US,NC,CHARLOTTE,2022-02-22 17:15:00.0,10-K,20211231.0,2021.0,FY,,,,,,112000000.0,26787000000.0,3500000000.0,-499000000.0,2100000000.0,-4266000000.0,2955342000000.0,-0.8204406938584153,0.0011842960983872,,,-693.7665260196906,-7.014028056112225,-0.0001688467865986,True,High Risk,BAC,40.40095238095238,37.20812749003984,High Risk
