adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2024,AvgPrice_2025,Performance
0000037785-25-000030,37785,FMC CORP,US,PA,PHILADELPHIA,2025-02-28 13:40:00.0,10-K,20241231.0,2024.0,FY,602400000.0,,684800000.0,935600000.0,60600000.0,,736500000.0,,,4410900000.0,11926200000.0,0.1669727266544242,0.0617547919706193,0.0650400042388597,,1.7038019451812556,,,True,High Risk,FMC,59.4529761904762,42.07132653061224,High Risk
0000037808-25-000071,37808,FNB CORP/PA/,US,PA,PITTSBURGH,2025-02-27 17:24:00.0,10-K,20241231.0,2024.0,FY,,,,4692000000.0,14000000.0,1218000000.0,439000000.0,,22000000.0,5150000000.0,43725000000.0,0.0852427184466019,0.0100400228702115,,,7.490291262135922,,,True,High Risk,FNB,14.146865079365078,14.109285714285715,High Risk
0000037996-25-000013,37996,FORD MOTOR CO,US,MI,DEARBORN,2025-02-05 20:44:00.0,10-K,20241231.0,2024.0,FY,,15601000000.0,,23128000000.0,,6853000000.0,-1981000000.0,158057000000.0,,48519000000.0,255884000000.0,-0.0408293658154537,-0.0077417892482531,,,4.273892701828149,-0.0125334531213423,0.6176900470525707,True,High Risk,F,11.641150793650795,9.864081632653061,High Risk
0000038009-25-000007,38009,FORD MOTOR CREDIT CO LLC,US,MI,DEARBORN,2025-02-05 20:48:00.0,10-K,20241231.0,2024.0,FY,,,,,,3485000000.0,1989000000.0,9416000000.0,,12376000000.0,138576000000.0,0.1607142857142857,0.0143531347419466,,,10.19715578539108,0.2112361937128292,0.0679482738713774,True,High Risk,,,,
0000038725-25-000026,38725,FRANKLIN ELECTRIC CO INC,US,IN,FORT WAYNE,2025-02-21 16:08:00.0,10-K,20241231.0,2024.0,FY,152419000.0,222418000.0,100200000.0,344717000.0,17200000.0,101674000.0,187332000.0,,11000000.0,1206722000.0,1694200000.0,0.1552403950537075,0.1105725416125605,0.121503637676168,1.4592537675749089,0.4039687682830014,,,True,High Risk,FELE,100.66884920634921,95.08438775510203,High Risk
0000039263-25-000017,39263,"CULLEN/FROST BANKERS, INC.",US,TX,SAN ANTONIO,2025-02-06 16:22:00.0,10-K,20241231.0,2024.0,FY,,,,1055809000.0,,722582000.0,579150000.0,1696101000.0,18322000.0,4439555000.0,50845038000.0,0.1304522637967093,0.0113904920279536,,,10.45273298787829,0.3414596182656575,0.0333582403852269,True,High Risk,CFR,113.18234126984126,128.51530612244898,Low Risk
0000040211-25-000024,40211,GATX CORP,US,IL,CHICAGO,2025-02-19 16:20:00.0,10-K,20241231.0,2024.0,FY,,218400000.0,,,,533500000.0,155900000.0,1273000000.0,12700000.0,763800000.0,10072000000.0,0.2041110238282273,0.0154785544082605,,,12.186698088504844,0.1224666142969363,0.1263899920571882,True,High Risk,GATX,136.13718253968253,154.55867346938777,Low Risk
0000040533-25-000008,40533,GENERAL DYNAMICS CORP,US,VA,RESTON,2025-02-07 15:26:00.0,10-K,20241231.0,2024.0,FY,3095000000.0,3004000000.0,,,202000000.0,4579000000.0,3390000000.0,39407000000.0,130000000.0,17641000000.0,51585000000.0,0.1921659769854316,0.0657167781331782,0.0699113219220457,0.9705977382875606,1.924153959526104,0.0860253254497931,0.7639236212077154,True,High Risk,GD,285.72261904761905,264.7025510204081,High Risk
0000040545-25-000015,40545,GENERAL ELECTRIC CO,US,OH,EVENDALE,2025-02-03 06:31:00.0,10-K,20241231.0,2024.0,FY,7516000000.0,,,,338000000.0,5917000000.0,336000000.0,29139000000.0,143000000.0,27403000000.0,173300000000.0,0.0122614312301572,0.001938834391229,0.0020267335810452,,5.324125095792431,0.0115309379182538,0.1681419503750721,True,High Risk,GE,156.76809523809524,199.0470408163265,Low Risk
0000040729-25-000006,40729,ALLY FINANCIAL INC.,US,MI,DETROIT,2025-02-19 16:11:00.0,10-K,20241231.0,2024.0,FY,,,,,31000000.0,6247000000.0,1714000000.0,8428000000.0,100000000.0,17050000000.0,191826000000.0,0.1005278592375366,0.0089351808409704,,,10.250791788856304,0.2033697199810156,0.0439356500161604,True,High Risk,ALLY,37.97912698412698,35.518367346938774,High Risk
0000040987-25-000026,40987,GENUINE PARTS CO,US,GA,ATLANTA,2025-02-21 11:44:00.0,10-K,20241231.0,2024.0,FY,,,,,157000000.0,1466971000.0,1182701000.0,,38000000.0,4401047000.0,17968454000.0,0.2687317358801212,0.0658209660107653,,,3.0827680322432367,,,True,High Risk,GPC,139.54373015873017,119.5973469387755,High Risk
0000041719-25-000016,41719,MAGNERA CORP,US,NC,CHARLOTTE,2025-02-06 16:58:00.0,10-Q,20241231.0,2025.0,Q1,295000000.0,359000000.0,162000000.0,,12000000.0,-27000000.0,-8000000.0,,,2390000000.0,2807000000.0,-0.003347280334728,-0.0028500178126113,-0.0031847133757961,1.2169491525423728,0.1744769874476987,,,True,High Risk,MAGN,21.641468253968252,17.497448979591834,High Risk
0000042888-25-000011,42888,GRACO INC,US,MN,MINNEAPOLIS,2025-02-18 14:08:00.0,10-K,20241231.0,2024.0,FY,72214000.0,343000000.0,,863336000.0,19000000.0,377394000.0,460645000.0,2143521000.0,24695000.0,,2722007000.0,,0.1692299101361605,0.1738418812337416,4.74977151244911,,0.2149010903088889,0.7874781365367539,True,High Risk,GGG,85.18444444444445,83.46867346938775,High Risk
0000043920-25-000009,43920,"GREIF, INC",US,OH,DELAWARE,2025-02-27 15:38:00.0,10-Q,20250131.0,2025.0,Q1,521900000.0,746900000.0,,,,4500000.0,67200000.0,,,2082400000.0,6647600000.0,0.0322704571648098,0.0101089114868523,0.0109701748371614,1.4311170722360604,2.192278140606992,,,True,High Risk,GEF,63.37698412698413,56.886224489795914,High Risk
0000045012-25-000010,45012,HALLIBURTON CO,US,TX,HOUSTON,2025-02-12 15:03:00.0,10-K,20241231.0,2024.0,FY,3147000000.0,,,63000000.0,,2242000000.0,1572000000.0,,219000000.0,9391000000.0,24683000000.0,0.1673943137046108,0.0636875582384637,0.0729940564635958,,1.628367585986583,,,True,High Risk,HAL,33.3315873015873,24.21989795918367,High Risk
0000045876-25-000018,45876,ENVIRI CORP,US,PA,PHILADELPHIA,2025-02-20 16:01:00.0,10-K,20241231.0,2024.0,FY,243279000.0,338187000.0,,238416000.0,31400000.0,150527000.0,-180069000.0,2133981000.0,800000.0,523151000.0,2854698000.0,-0.3442008139141471,-0.0630781259523774,-0.0689544649862775,1.390119985695436,4.456738111940912,-0.0843817259853766,0.7475330140000799,True,High Risk,NVRI,8.910595238095238,7.397448979591837,High Risk
0000046080-25-000027,46080,"HASBRO, INC.",US,RI,PAWTUCKET,2025-02-27 16:10:00.0,10-K,20241231.0,2024.0,FY,340600000.0,1029300000.0,1215800000.0,2590600000.0,105300000.0,372900000.0,203500000.0,6666500000.0,81300000.0,,6540900000.0,,0.031111926493296,0.0328209925326193,3.0220199647680563,,0.0305257631440786,1.0192022504548304,True,High Risk,HAS,60.214484126984125,60.123775510204084,High Risk
0000046619-25-000015,46619,HEICO CORP,US,FL,HOLLYWOOD,2025-02-28 16:37:00.0,10-Q,20250131.0,2025.0,Q1,198429000.0,538487000.0,427781000.0,599399000.0,30200000.0,111652000.0,114698000.0,896363000.0,,3636877000.0,7592822000.0,0.031537497693763,0.0151061094280887,0.015511482822187,2.713751518175267,1.087731314531671,0.1279593200522556,0.1180539988952724,False,Low Risk,HEI,224.94186507936504,249.07418367346935,Low Risk
0000046765-25-000008,46765,"HELMERICH & PAYNE, INC.",US,OK,TULSA,2025-02-05 16:55:00.0,10-Q,20241231.0,2025.0,Q1,135084000.0,,286841000.0,518083000.0,1600000.0,174798000.0,95173000.0,677147000.0,,2771943000.0,5781898000.0,0.0343344000940856,0.0164605117558282,0.0168542827867183,,1.085864680478639,0.1405499839768912,0.1171150027205599,True,High Risk,HP,36.164007936507936,25.328367346938773,High Risk
0000047111-25-000014,47111,HERSHEY CO,US,PA,HERSHEY,2025-02-18 10:56:00.0,10-K,20241231.0,2024.0,FY,1086183000.0,823617000.0,867815000.0,,79690000.0,2327837000.0,1644817000.0,,65991000.0,2757229000.0,11902941000.0,0.5965471130617007,0.1381857643417706,0.1520619209563531,0.7582672533081443,3.316993982001495,,,True,High Risk,HSY,189.9793253968254,163.85632653061225,High Risk
0000047217-25-000025,47217,HP INC,US,CA,PALO ALTO,2025-02-27 18:38:00.0,10-Q,20250131.0,2025.0,Q1,16903000000.0,5117000000.0,,1778000000.0,81000000.0,121000000.0,622000000.0,13185000000.0,177000000.0,-1069000000.0,39909000000.0,-0.5818521983161834,0.0155854569144804,0.0270364252803616,0.302727326510087,-38.333021515434986,0.0471748198710656,0.3303766067804254,True,High Risk,HPQ,33.13666666666667,29.38081632653061,High Risk
0000048287-25-000084,48287,HNI CORP,US,IA,MUSCATINE,2025-02-25 08:29:00.0,10-K,20241231.0,2024.0,FY,,,,201600000.0,6500000.0,81200000.0,123900000.0,,9000000.0,761400000.0,1414500000.0,0.1627265563435776,0.0875927889713679,,,0.8577620173364854,,,True,High Risk,HNI,47.820436507936506,45.985408163265305,High Risk
0000048465-25-000008,48465,HORMEL FOODS CORP /DE/,US,MN,AUSTIN,2025-02-27 13:41:00.0,10-Q,20250131.0,2025.0,Q1,735604000.0,817908000.0,66380000.0,,4463000.0,403980000.0,218863000.0,,,7993420000.0,13434729000.0,0.027380395375196,0.0162908384679735,0.0172344945025739,1.111886286643357,0.6807235200952784,,,True,High Risk,HRL,32.15059523809524,29.787551020408166,High Risk
0000049071-25-000007,49071,HUMANA INC,US,KY,LOUISVILLE,2025-02-20 14:34:00.0,10-K,20241231.0,2024.0,FY,5768000000.0,357000000.0,,3346000000.0,81000000.0,4587000000.0,2806000000.0,92870000000.0,216000000.0,16262000000.0,47065000000.0,0.1725495019062846,0.059619674917667,0.0679468242245199,0.0618932038834951,1.8941704587381625,0.0302142780230429,1.9732285137575691,True,High Risk,HUM,334.6705952380952,265.80326530612246,High Risk
0000049196-25-000020,49196,HUNTINGTON BANCSHARES INC /MD/,US,OH,COLUMBUS,2025-02-14 13:01:00.0,10-K,20241231.0,2024.0,FY,,,,,53000000.0,4027000000.0,2238000000.0,,119000000.0,-229000000.0,189368000000.0,-9.77292576419214,0.0118182586287017,,,-827.9344978165939,,,True,High Risk,HBANP,18.782261904761906,17.777755102040814,High Risk
0000049600-25-000019,49600,EASTGROUP PROPERTIES INC,US,MS,RIDGELAND,2025-02-12 16:03:00.0,10-K,20241231.0,2024.0,FY,,,,2949907000.0,9489000.0,316501000.0,,487025000.0,8292000.0,2608327000.0,4519213000.0,,,,,0.7326098299791399,,0.1077676577758118,True,High Risk,EGP,175.6815873015873,170.03234693877553,High Risk
0000049826-25-000007,49826,ILLINOIS TOOL WORKS INC,US,IL,GLENVIEW,2025-02-14 14:59:00.0,10-K,20241231.0,2024.0,FY,581000000.0,,1663000000.0,1588000000.0,,2348000000.0,,,63000000.0,,15422000000.0,,,,,,,,True,High Risk,ITW,254.48904761904762,250.12653061224492,High Risk
0000049938-25-000015,49938,IMPERIAL OIL LTD,CA,AB,CALGARY,2025-02-19 16:25:00.0,10-K,20241231.0,2024.0,FY,,,,,,10482000000.0,7340000000.0,59670000000.0,103000000.0,-1177000000.0,43524000000.0,-6.236193712829227,0.1686425879974267,,,-37.97875955819881,0.12300988771577,1.3709677419354838,True,High Risk,IMO,68.38452380952381,68.43183673469389,High Risk
0000050493-25-000005,50493,INGLES MARKETS INC,US,NC,ASHEVILLE,2025-02-06 16:15:00.0,10-Q,20241231.0,2025.0,Q1,,,99101275.0,,,15541479.0,43393601.0,1481061830.0,,1458972140.0,2527882715.0,0.0297425837069102,0.0171659866743461,,,0.7326463238701735,0.0292989800432572,0.5858902476810519,True,High Risk,IMKTA,73.21972222222223,63.27326530612245,High Risk
0000050725-25-000008,50725,GRIFFON CORP,US,NY,NEW YORK,2025-02-05 17:05:00.0,10-Q,20241231.0,2025.0,Q1,119354000.0,312765000.0,181918000.0,,5556000.0,,42177000.0,,,315244000.0,2370954000.0,0.1337916026950552,0.0177890418793447,0.0187320127909042,2.6204819277108435,6.521012295237974,,,True,High Risk,GFF,67.98277777777778,72.11857142857144,Low Risk
0000051143-25-000015,51143,INTERNATIONAL BUSINESS MACHINES CORP,US,NY,ARMONK,2025-02-25 16:13:00.0,10-K,20241231.0,2024.0,FY,4132000000.0,7214000000.0,,,2395000000.0,10435000000.0,1639000000.0,60530000000.0,987000000.0,22533000000.0,14261000000.0,0.0727377623929348,0.1149288268704859,0.1618126172376345,1.7458857696030978,-0.3671060222784361,0.0270774822402114,4.244442886193114,False,Low Risk,IBM,193.9563888888889,245.00653061224492,Low Risk
0000051253-25-000013,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,US,NY,NEW YORK,2025-02-28 16:08:00.0,10-K,20241231.0,2024.0,FY,1378000000.0,,,19874000000.0,727000000.0,397000000.0,,,51000000.0,-1423000000.0,30978000000.0,,,,,-22.769501054111032,,,True,High Risk,IFF,91.53849206349207,79.67387755102041,High Risk
0000051434-25-000013,51434,INTERNATIONAL PAPER CO /NEW/,US,TN,MEMPHIS,2025-02-21 13:50:00.0,10-K,20241231.0,2024.0,FY,2442000000.0,,,4730000000.0,44000000.0,2174000000.0,,,124000000.0,,23261000000.0,,,,,,,,True,High Risk,IP,44.38936507936508,51.885714285714286,Low Risk
0000051644-25-000024,51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",US,NY,NEW YORK,2025-02-20 16:37:00.0,10-K,20241231.0,2024.0,FY,8355000000.0,5768800000.0,705800000.0,,84700000.0,642100000.0,938000000.0,10927800000.0,55700000.0,3942600000.0,19267300000.0,0.2379140668594328,0.0486835207839188,0.0859580473410738,0.6904608019150209,3.88695277228225,0.0858361243800216,0.5671682072734633,True,High Risk,IPG,30.917579365079362,26.381224489795926,High Risk
0000052827-25-000018,52827,RAYONIER INC,US,FL,WILDLIGHT,2025-02-21 16:59:00.0,10-K,20241231.0,2024.0,FY,26561000.0,28652000.0,,,,269190000.0,107077000.0,909072000.0,1226000.0,1321000.0,3647585000.0,81.05753217259652,0.0293555873269574,0.0295709169560875,1.0787244456157523,2760.230128690386,0.1177871499727194,0.2492257205795067,True,High Risk,RYN,30.89829365079365,25.736530612244902,High Risk
0000052988-25-000016,52988,JACOBS SOLUTIONS INC.,US,TX,DALLAS,2025-02-04 06:50:00.0,10-Q,20241231.0,2025.0,Q1,1029140000.0,,1087764000.0,2758064000.0,36900000.0,418361000.0,171610000.0,,1600000.0,4549467000.0,11759005000.0,0.0377209022507471,0.0145939218496803,0.0159936774600612,,1.5846994823789249,,,True,High Risk,J,123.17376984126984,125.5557142857143,High Risk
0000055135-25-000007,55135,KELLY SERVICES INC,US,MI,TROY,2025-02-13 13:51:00.0,10-K,20241231.0,2024.0,FY,,1160600000.0,,,37100000.0,-76300000.0,-62500000.0,4965400000.0,7800000.0,23900000.0,2581600000.0,-2.6150627615062763,-0.0242097923768205,,,107.01673640167364,-0.0125871027510371,1.9233808490858384,True,High Risk,KELYA,20.776468253968254,12.956836734693878,High Risk
0000055242-25-000021,55242,KENNAMETAL INC,US,PA,PITTSBURGH,2025-02-07 17:22:00.0,10-Q,20241231.0,2025.0,Q2,191541000.0,302810000.0,53013000.0,416620000.0,2743000.0,88308000.0,23108000.0,495320000.0,14000000.0,1249875000.0,2503758000.0,0.0184882488248824,0.0092293264764406,0.0099938716824588,1.580914791089114,1.0032067206720672,0.0466526689816684,0.197830621010497,False,Low Risk,KMT,25.18265873015873,21.663367346938774,High Risk
0000055785-25-000013,55785,KIMBERLY CLARK CORP,US,TX,IRVING,2025-02-13 14:18:00.0,10-K,20241231.0,2024.0,FY,3653000000.0,2135000000.0,2316000000.0,,15000000.0,2733000000.0,1934000000.0,20175000000.0,,323000000.0,17344000000.0,5.987616099071207,0.1115083025830258,0.1412606821999854,0.5844511360525595,52.69659442724458,0.0958612143742255,1.16322647601476,True,High Risk,KMB,133.74285714285713,135.49704081632652,High Risk
0000057131-25-000017,57131,LA-Z-BOY INC,US,MI,MONROE,2025-02-18 16:22:00.0,10-Q,20250131.0,2025.0,Q3,96486000.0,,,368485000.0,765000.0,105354000.0,28640000.0,,3842000.0,1003064000.0,1913442000.0,0.0285525150937527,0.0149677910278963,0.0157626271632334,,0.9075971224169146,,,True,High Risk,LZB,38.85079365079365,42.11683673469388,Low Risk
0000057515-25-000005,57515,LANCASTER COLONY CORP,US,OH,WESTERVILLE,2025-02-04 07:46:00.0,10-Q,20241231.0,2025.0,Q2,118811000.0,,65158000.0,,,141523000.0,43951000.0,,300000.0,862267000.0,1206931000.0,0.0509714508383134,0.0364155034546299,0.0403916847406536,,0.399718416685319,,,True,High Risk,LANC,187.01571428571432,178.1860204081633,High Risk
0000058492-25-000136,58492,LEGGETT & PLATT INC,US,MO,CARTHAGE,2025-02-26 15:47:00.0,10-K,20241231.0,2024.0,FY,536200000.0,564900000.0,256800000.0,575800000.0,66800000.0,441400000.0,309800000.0,,0.0,1333300000.0,5186100000.0,0.2323558088952224,0.0597366036135053,0.0666250887115851,1.0535248041775458,2.889672241806045,,,True,High Risk,LEG,15.00186507936508,9.004897959183674,High Risk
0000059478-25-000067,59478,ELI LILLY & CO,US,IN,INDIANAPOLIS,2025-02-19 10:11:00.0,10-K,20241231.0,2024.0,FY,2598800000.0,9090500000.0,,7250400000.0,579700000.0,7585700000.0,6244800000.0,28541400000.0,371100000.0,-4343100000.0,64006300000.0,-1.4378669613870276,0.0975653959063404,0.1016944184342303,3.497960597198707,-15.73746862839907,0.2187979566524417,0.4459154801949183,True,High Risk,LLY,810.8657539682539,811.6428571428571,High Risk
0000059527-25-000006,59527,LINCOLN ELECTRIC HOLDINGS INC,US,OH,CLEVELAND,2025-02-26 15:26:00.0,10-K,20241231.0,2024.0,FY,325435000.0,538830000.0,,523357000.0,21908000.0,383386000.0,472224000.0,,25276000.0,863909000.0,3180546000.0,0.5466131270770417,0.1484726207387033,0.1653960213806048,1.6557223408668398,2.681575258505236,,,True,High Risk,LECO,211.3209523809524,191.91948979591837,High Risk
0000059558-25-000023,59558,LINCOLN NATIONAL CORP,US,PA,RADNOR,2025-02-21 17:10:00.0,10-K,20241231.0,2024.0,FY,,,,,,3609000000.0,1358000000.0,18810000000.0,51000000.0,9984000000.0,372413000000.0,0.1360176282051282,0.003646489247153,,,36.30098157051282,0.0721956406166932,0.0505084408976056,True,High Risk,LNC,30.629960317460316,34.27102040816327,Low Risk
0000060086-25-000036,60086,LOEWS CORP,US,NY,NEW YORK,2025-02-11 12:06:00.0,10-K,20241231.0,2024.0,FY,,,,,3000000.0,3314000000.0,822000000.0,14044000000.0,34000000.0,15704000000.0,79197000000.0,0.0523433520122261,0.0103791810295844,,,4.043110035659705,0.0585303332383936,0.1773299493667689,True,High Risk,L,77.6922619047619,86.07224489795918,Low Risk
0000060519-25-000005,60519,LOUISIANA-PACIFIC CORP,US,TN,NASHVILLE,2025-02-19 13:44:00.0,10-K,20241231.0,2024.0,FY,,,,465000000.0,5000000.0,1144000000.0,1086000000.0,3854000000.0,,1557000000.0,2437000000.0,0.697495183044316,0.4456298727944193,,,0.565189466923571,0.2817851582771147,1.5814526056627,True,High Risk,LPX,89.85349206349207,98.22867346938777,Low Risk
0000062234-25-000006,62234,MARCUS CORP,US,WI,MILWAUKEE,2025-02-27 18:22:00.0,10-K,20241231.0,2024.0,FY,37384000.0,7636000.0,,,,93209000.0,-11972000.0,677394000.0,8170000.0,471172000.0,1064598000.0,-0.0254089801601113,-0.0112455593566773,-0.0116548255767542,0.2042585063128611,1.2594678800947423,-0.0176736138790718,0.6362908816285584,True,High Risk,MCS,14.779801587301588,18.218367346938777,Low Risk
0000062709-25-000015,62709,"MARSH & MCLENNAN COMPANIES, INC.",US,NY,NEW YORK,2025-02-10 16:05:00.0,10-K,20241231.0,2024.0,FY,,,,1242000000.0,338000000.0,3465000000.0,3050000000.0,,367000000.0,,48030000000.0,,0.0635019779304601,,,,,,True,High Risk,MMC,212.3172619047619,227.12540816326532,Low Risk
0000062996-25-000004,62996,MASCO CORP /DE/,US,MI,LIVONIA,2025-02-11 07:05:00.0,10-K,20241231.0,2024.0,FY,840000000.0,,852000000.0,,29000000.0,840000000.0,844000000.0,,49000000.0,-126000000.0,5187000000.0,-6.698412698412699,0.1627144785039521,0.1941568898090637,,-42.16666666666666,,,True,High Risk,MAS,74.63234126984126,70.2354081632653,High Risk
0000063296-25-000006,63296,MATTHEWS INTERNATIONAL CORP,US,PA,PITTSBURGH,2025-02-07 12:16:00.0,10-Q,20241231.0,2025.0,Q1,108362000.0,205984000.0,,159497000.0,9795000.0,-27266000.0,-2303000.0,,4651000.0,437158000.0,1834890000.0,-0.005268118163227,-0.0012551161105025,-0.0013338909070689,1.9008877650837008,3.197315387114041,,,True,High Risk,MATW,27.25305555555556,23.820612244897966,High Risk
0000063908-25-000012,63908,MCDONALDS CORP,US,IL,CHICAGO,2025-02-25 13:19:00.0,10-K,20241231.0,2024.0,FY,1103000000.0,,,,,7387000000.0,6177000000.0,23183000000.0,,-4601000000.0,50436000000.0,-1.3425342316887634,0.1224720437782536,0.125210305475037,,-11.961964790262986,0.2664452400465859,0.4596518359901657,True,High Risk,MCD,282.45349206349204,304.49224489795915,Low Risk
0000064040-25-000052,64040,S&P GLOBAL INC.,US,NY,NEW YORK,2025-02-11 17:29:00.0,10-K,20241231.0,2024.0,FY,557000000.0,2826000000.0,,44231000000.0,905000000.0,2603000000.0,3248000000.0,,214000000.0,34200000000.0,60589000000.0,0.0949707602339181,0.0536070903959464,0.0541044776119402,5.073608617594255,0.771608187134503,,,True,High Risk,SPGI,466.72067460317453,502.9412244897959,Low Risk
0000064803-25-000007,64803,CVS HEALTH CORP,US,RI,WOONSOCKET,2025-02-12 06:48:00.0,10-K,20241231.0,2024.0,FY,,35227000000.0,23515000000.0,,1785000000.0,16177000000.0,4311000000.0,322467000000.0,447000000.0,76461000000.0,249728000000.0,0.0563816847804763,0.0172627819067145,,,2.2660833627601,0.0133688098317037,1.2912729049205536,True,High Risk,CVS,63.1932142857143,62.100510204081644,High Risk
0000064996-25-000013,64996,MERCURY GENERAL CORP,US,CA,LOS ANGELES,2025-02-11 16:08:00.0,10-K,20241231.0,2024.0,FY,,,,,1000000.0,352589000.0,-512672000.0,3643066000.0,15000.0,,7103397000.0,,-0.0721727928201112,,,,-0.1407254219385539,0.5128625078958701,True,High Risk,MCY,57.17242063492064,54.82061224489796,High Risk
